gene_id	k	estimate	se_hk	ci_low	ci_high	p_value	tau2	i2	q	q_hk	padj	heterogeneity_high	all_varieties_same_sign	all_loo_same_sign	robust_meta_gene	module_color	class	neglog10_fdr
Vitvi18g00525	4	-3.84557833869004	0.358803661007175	-4.98745172398459	-2.70370495339549	0.00173664299068119	0	0	0.771644601621861	0.257214867207287	0.0299118315013372	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52415699430495
Vitvi18g00528	4	-0.719795096872861	0.198813316152062	-1.35250780030219	-0.0870823934435297	0.0362357362589537	0	0	0.21231438887937	0.0707714629597898	0.084973742463244	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.07071525387424
Vitvi18g00529	4	1.3241437916981	0.862947875399098	-1.42214148601818	4.07042906941439	0.222477274857636	2.7873178888898	0.946575370939482	56.1538760821656	0.987961109285774	0.305040848853147	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.515641999198703
Vitvi18g00530	4	0.681215331643325	0.231333540726429	-0.0549912403296963	1.41742190361635	0.060279816532782	0	0	1.47066756872664	0.490222522908881	0.118500619173087	FALSE	TRUE	TRUE	FALSE	turquoise	Not robust	0.926279380432337
Vitvi18g00531	4	-0.568800033327732	0.297955742332775	-1.51702818465274	0.379428117997273	0.152274502685252	0.261633372409764	0.775524107841925	13.3644640908139	0.947639781846682	0.228297280040736	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.641499262711851
Vitvi18g00532	4	0.478852841796753	0.17838247993652	-0.0888398224045715	1.04654550599808	0.0747677641134365	0.0406156915617356	0.280820188565514	4.17141854137445	0.899790724730144	0.136693048238268	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.864253571668677
Vitvi18g00533	4	-0.324710469441623	0.304423672249146	-1.29352246043181	0.644101521548569	0.364354262191662	0.196990545280883	0.559805533617695	6.81516972408854	1.05667051468383	0.452066525964848	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.344797649849073
Vitvi18g00534	4	-0.555087232216638	0.216133074217465	-1.24291913570962	0.132744671276344	0.0826175971258991	0.0629799898298677	0.371173095871737	4.77078824125515	1.05908799892306	0.146577974969019	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.833931282546424
Vitvi18g00535	4	-1.26457668927761	0.405675716901841	-2.55561787567519	0.0264644971199728	0.0525854858176081	0.445803867371265	0.703357422388644	10.1131807313596	0.948424799515939	0.108149582719168	FALSE	TRUE	TRUE	FALSE	blue	Not robust	0.965975151889359
Vitvi18g00537	4	-0.169012967292725	0.31813755897849	-1.1814686664358	0.843442731850348	0.63205979978402	0.367130276275698	0.917314395105001	36.2820106814195	0.988609698883507	0.701893497843505	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.153728780758845
Vitvi18g00538	4	-0.122858800221043	0.317559336347652	-1.13347433688898	0.887756736446889	0.724653411585694	0.378090569119525	0.940610314072504	50.5138216030046	0.997438048846343	0.780674286804882	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.107530124827263
Vitvi18g00539	4	-0.0618411785951159	0.18086535520322	-0.63743546001543	0.513753102825198	0.754963100948641	0	0	1.28842044755307	0.429473482517691	0.80678723619905	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0932409811734132
Vitvi18g00540	4	-0.299778335111001	0.161580964619102	-0.814001078967239	0.214444408745238	0.160579975435923	0.0363419888004786	0.379814620332975	4.8372633382791	1.05192647579673	0.237442301928432	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.624441906032259
Vitvi18g00541	4	-0.923969261784236	0.407483655348169	-2.22076411521052	0.372825591642044	0.10817424178168	0.557368393929626	0.840329242764057	18.7886626952419	1.00470231776768	0.177489320585062	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.750827773034283
Vitvi18g00542	4	-2.43078125609441	0.220408495592235	-3.13221945854506	-1.72934305364376	0.00159665405168242	0.00479323707517609	0	2.6626876904043	0.862600793179828	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	blue	Blue module	1.52869151439248
Vitvi18g00543	4	-0.280199277659572	0.252710478834932	-1.08443680733428	0.524038252015133	0.348422388938954	0.18757836219709	0.760780412388938	12.5407790806729	0.952695756425456	0.435436054144949	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.361075614183449
Vitvi18g00544	4	1.60937120961457	0.264743123861924	0.766840433230919	2.45190198599821	0.0089373102436567	0	0	2.68617836351797	0.895392787839325	0.0421226076833073	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.37548475079578
Vitvi18g00546	4	-0.571396741773794	0.186637677040469	-1.16536112749797	0.0225676439503815	0.0549269013679897	0	0	0.91058278064293	0.303527593547643	0.111382326160541	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.953183716342671
Vitvi18g00547	4	-0.163005905627808	0.133543313742487	-0.588000331042928	0.261988519787311	0.309418035644022	0	0	1.49933441729694	0.499778139098981	0.396864531745706	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.40135771277191
Vitvi18g00548	4	1.43532349226695	0.305208036866363	0.464015302998699	2.4066316815352	0.0181917793429398	0	0	1.27908190197742	0.426360633992472	0.0575490818886854	FALSE	TRUE	TRUE	FALSE	green	Not robust	1.23996160051131
Vitvi18g00549	4	0.806787164799164	0.903209414303071	-2.06762829864711	3.68120262824544	0.437539629756534	2.99119617373721	0.922014555666137	38.4687171513279	1.01720933225916	0.523764821214841	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.280863674420402
Vitvi18g00550	4	0.805245278255271	0.234854590753967	0.0578331536313914	1.55265740287915	0.0415776115799721	0.115497640253779	0.533651489781044	6.43295718601409	1.02149330185623	0.0927897086299189	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.03250018900835
Vitvi18g00551	4	-0.182815559531332	0.190932065918923	-0.790446607275193	0.424815488212529	0.408956101635059	0.00624262764060092	0.092776833320714	3.30679386305898	1.0572601140596	0.496353766917221	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.304208677833715
Vitvi18g00552	4	-0.649306199371865	0.230843813017164	-1.38395423920594	0.0853418404622112	0.067139674983652	0.146902868974072	0.750781112370415	12.0376109071593	0.882421582937138	0.127012309759388	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.896154186118822
Vitvi18g00553	4	0.141967093716107	0.330122945159137	-0.908631453394965	1.19256564082718	0.69618411478197	0	0	1.8074551881772	0.602485062725733	0.757126699882854	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.120831438259909
Vitvi18g00556	4	-1.27006355180548	0.190460389456209	-1.87619351453328	-0.663933589077667	0.00687575470236006	0.101737406656752	0.705400108524315	10.1833031403123	1.01226117550374	0.0385394717510391	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.41409424238376
Vitvi18g00557	4	5.00515214755078	0.868151944124319	2.24230520054747	7.76799909455408	0.010371948232307	2.16634656473199	0.77679443376903	13.4405250310632	0.92583745517223	0.0448303688708375	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.34842768768094
Vitvi18g00560	4	-0.601708814515173	0.224836194192151	-1.31723793001603	0.113820300985689	0.0752912588880408	0.155593657673907	0.844741767710596	19.3226468945488	0.890713669612046	0.137411443106909	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.861977099363422
Vitvi18g00561	4	-0.500845011008412	0.226181183947202	-1.22065448418588	0.218964462169058	0.1136394029434	0.114678211533289	0.561054390848943	6.8345597665327	0.996638979806765	0.183704106498777	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.735881135420782
Vitvi18g00563	4	0.736637107980636	0.3401680207713	-0.345929352898659	1.81920356885993	0.118957269778263	0.396510176527031	0.875861888832439	24.1666315991438	0.979870294449315	0.189870634643552	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.721542197971873
Vitvi18g00565	4	0.732685140960834	0.116276780675345	0.362640529910297	1.10272975201137	0.00807529766837085	0	0	0.858954013263843	0.286318004421281	0.0404961857133282	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.39258588053013
Vitvi18g00566	4	-1.91515514366507	0.266922678719865	-2.76462223635353	-1.0656880509766	0.00557762204621565	0.194089067462766	0.690523850894581	9.69380034187414	1.00167380921465	0.0361866165054394	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.44145202207865
Vitvi18g00567	4	4.51062580164363	0.867704638773544	1.74920237990123	7.27204922338603	0.0138307466654179	2.62913678173289	0.913096367524429	34.5209965859977	0.955821971328872	0.0503047276488785	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	1.29839119793935
Vitvi18g00571	4	2.0924496903803	0.360684717436824	0.944589944001183	3.24030943675942	0.0101924894102172	0.419698790579986	0.808057502488264	15.6296809663872	0.998993687460531	0.0445562769649226	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.35109110511306
Vitvi18g00572	4	-0.420573763262798	0.257083302284153	-1.23872756876713	0.397580042241539	0.200369387107889	0.18724760767657	0.755204676787044	12.2551360893043	0.912458247553453	0.281512673944832	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.550502048058105
Vitvi18g00573	4	1.59066452182887	0.149405101576136	1.11519080832736	2.06613823533038	0.0017709544458009	0	0	0.289767672099149	0.0965892240330495	0.0299118315013372	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52415699430495
Vitvi18g00574	4	0.220627124202891	0.253741085282413	-0.586890255152802	1.02814450355858	0.448554179595565	0.184827614881582	0.720647557443998	10.7391221374361	1.0097586650953	0.53441752525579	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.272119308397246
Vitvi18g00576	4	-0.887988679950631	0.303009959315435	-1.8523016054382	0.0763242455369409	0.0609731009333883	0.20325032257667	0.566589787227266	6.92184888954867	0.920214329989488	0.119338468004543	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.923219541667418
Vitvi18g00577	4	-0.597694955537798	0.117621410302185	-0.972018778176246	-0.223371132899349	0.0147241186063491	0.0237418996254168	0.421399637926248	5.18492589470174	0.911721972080265	0.0518326181932163	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.28539685332238
Vitvi18g00580	4	-0.52155157379044	0.281132046428914	-1.41623921624499	0.373136068664107	0.160595735323344	0.215754720128115	0.698411975117103	9.94734456437673	1.01773957285667	0.237447073625415	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.624433178434735
Vitvi18g00582	4	-0.790374850919124	0.198471200086617	-1.42199878834	-0.158750913498247	0.0283349907053406	0.0235079399053057	0.144176018875671	3.50539370964902	0.995939830750027	0.0735087955502372	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.13366069315532
Vitvi18g00583	4	-0.306134130177241	0.628973230093057	-2.30780766240925	1.69553940205477	0.659799593863487	1.1330424497518	0.720276640111938	10.7248819018923	0.995950828100231	0.726481263749498	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.138775581854786
Vitvi18g00584	4	-1.76885517823896	0.414120921498778	-3.08677277480343	-0.450937581674487	0.0235554562020051	0.624830167351117	0.911717523805022	33.98182888951	1.00086649103555	0.0662517725014947	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.17880249811084
Vitvi18g00585	4	-1.98620961269644	0.294442636012564	-2.92325749179262	-1.04916173360026	0.00665369948929247	0	0	0.373586158407713	0.124528719469238	0.0381079173289405	FALSE	TRUE	TRUE	TRUE	blue	Blue module	1.41898478560895
Vitvi18g00587	4	-0.498578122359441	0.340025225262276	-1.58069014419863	0.58353389947975	0.238831271947024	0.384807627733849	0.860435571884008	21.4954486648037	0.967540435146535	0.322722864154363	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.491170264765558
Vitvi18g00589	4	4.84251965206126	1.07262480106273	1.42894881696349	8.25609048715903	0.0203121897312151	3.11137940772733	0.690879918721278	9.70496639231605	1.04740992942733	0.0610461209783631	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.21434192698878
Vitvi18g00590	4	2.89229451854913	0.329534361527377	1.84356910724231	3.94101992985596	0.00311539511397678	0.335324088983059	0.780133068879063	13.6446166993155	1.02722191839918	0.0315541947921983	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.50094289778256
Vitvi18g00591	4	-0.866656778397326	0.202244839085685	-1.51029011930826	-0.22302343748639	0.023353749252247	0.10191553842122	0.621707948144539	7.93038073437041	1.00019041695588	0.0659144635342988	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.18101927821448
Vitvi18g00593	4	-0.462031733076535	0.903553286280086	-3.33754155062555	2.41347808447248	0.64436385079838	3.19959800080328	0.981106433287167	158.784206581933	1.00062828111976	0.712841148968008	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.147007238469029
Vitvi18g00594	4	0.383650717135344	0.304761452587357	-0.586236241644185	1.35353767591487	0.297128513975935	0.32622096036608	0.878787735905877	24.7499708253156	1.00406940243703	0.384232941491234	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.415405404454573
Vitvi18g00595	4	-0.568348423658922	0.833455464300496	-3.22077568664055	2.08407883932271	0.544219766051055	2.68335945209762	0.966058018211856	88.3861177796024	1.00072410318297	0.622950955274168	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.205546143858067
Vitvi18g00596	4	0.0623085865274485	0.334564591302751	-1.00242526094274	1.12704243399764	0.864139951335683	0.149045728700925	0.286964552538493	4.20736445948145	0.868707156832991	0.895378480612844	FALSE	FALSE	FALSE	FALSE	brown	Not robust	0.0479933475931836
Vitvi18g00597	4	0.301433877167553	0.132513966621084	-0.120284706304206	0.723152460639311	0.107455240564155	0.0126802331101566	0.157822410648825	3.56219405257653	0.978951701479924	0.176681473268345	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.752808988009724
Vitvi18g00598	4	4.59852902656225	0.936177303190131	1.61919502693435	7.57786302619014	0.0161587428700156	3.30909435267283	0.944928877211311	54.4750106423498	1.00529675058653	0.0543062320275447	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	1.26515032916123
Vitvi18g00599	4	4.59416101636695	0.749274339102573	2.20963566424607	6.97868636848782	0.00872320110946214	1.79515681801164	0.802164028678606	15.1640774928961	1.00989938601278	0.0417137224179378	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.37972105317896
Vitvi18g00600	4	-0.532898530894257	0.360964120501324	-1.68164746252368	0.615850400735166	0.236345442492902	0.432315929294082	0.834556711887361	18.1331018878053	1.03155556753218	0.319957181384103	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.494908137720278
Vitvi18g00601	4	-0.177377120320901	0.676598715273393	-2.33061620190241	1.97586196126061	0.810168741912571	1.74951295587095	0.95864658606616	72.5454010834415	1.00188518119163	0.851990285539275	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0695653570651541
Vitvi18g00602	4	1.0845593664042	0.500599084732541	-0.508570341231277	2.67768907403968	0.118843954170679	0.790215948060471	0.791580062779216	14.3940164266628	1.01669405764079	0.189785700920237	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.721736511852735
Vitvi18g00603	4	-0.633739494427062	0.382966661364601	-1.85251033093367	0.585031342079548	0.19653602558672	0.414293831595926	0.709949172138286	10.3430147816379	0.996066527028609	0.277547073700507	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.556663347263563
Vitvi18g00604	4	1.75197807699375	0.449295266224762	0.3221200170153	3.18183613697221	0.0299331237399161	0.410566839539747	0.510853309278268	6.13312950267234	0.951601991330466	0.0761878268803266	FALSE	TRUE	TRUE	FALSE	green	Not robust	1.11811441371328
Vitvi18g00606	4	-1.15667697336622	0.471235489567725	-2.65635861605959	0.343004669327143	0.0913079184975701	0.764611548206398	0.865662819223314	22.3318665960917	1.01585451827901	0.157294037448169	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.803287739884265
Vitvi18g00610	4	-0.0131123596187996	0.624636619442887	-2.00098486130972	1.97476014207212	0.984570197155151	1.42440180278348	0.914249127877749	34.9850669241364	1.00214826302518	0.988064354854679	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.00521476791433366
Vitvi18g00611	4	-1.80147696708844	0.118513527587151	-2.17863990508431	-1.42431402909257	0.000618248305181305	0	0	0.455859575594433	0.151953191864811	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52869151439248
Vitvi18g00612	4	5.11985238233091	0.405725051607035	3.82865419088306	6.41105057377876	0.00107315330600233	0.481269562957443	0.739181664121662	11.5022588036118	1.02865387064596	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52869151439248
Vitvi18g00614	4	0.615729942518987	0.119801986450668	0.234466553373411	0.996993331664564	0.0142711061657794	0	0	1.46387207133399	0.487957357111331	0.0510854517332478	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.29170276193082
Vitvi18g00615	4	0.0119870210890125	0.363058290697893	-1.14342649474511	1.16740053692314	0.975735060243089	0.444569455567374	0.871551979970843	23.3557512160874	0.963093610721032	0.981745961304597	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.00800087664958424
Vitvi18g00616	4	0.22561734697483	0.737294182963644	-2.12078180150499	2.57201649545465	0.779605724819708	2.10480909889588	0.968079941562941	93.9847903447767	1.00026865829896	0.826732903975942	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0826347771045265
Vitvi18g00617	4	1.56859194356213	0.331349117108055	0.514091170062585	2.62309271706168	0.0178685030913913	0.352245012378666	0.835036698302362	18.1858629715033	0.952178460600653	0.0570311084180424	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.24388818767911
Vitvi18g00618	4	2.16914497663057	0.41089574172423	0.861491341523482	3.47679861173765	0.0132544486198339	0.518507759674357	0.866768695252296	22.5172305088583	0.872563652252491	0.0494369958831656	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.30594792770491
Vitvi18g00619	4	0.663230819069266	1.40675257117715	-3.8136837035218	5.14014534166034	0.669478185072343	6.42534642670675	0.825039821707441	17.146758932673	1.00628128012925	0.734822330459219	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.133817654424123
Vitvi18g00621	4	0.519665790067298	0.397527339456097	-0.745443622634021	1.78477520276862	0.282296981809898	0.579210146781382	0.916843038741672	36.0763543376779	0.999476327549829	0.368651683028007	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.433383779045278
Vitvi18g00622	4	-1.16025432042387	0.136970111868829	-1.59615434687512	-0.724354293972618	0.00345396574154065	0.0382093773570141	0.507077165665602	6.08614531735165	0.998514297401878	0.0323474221152887	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.49016032413639
Vitvi18g00623	4	1.82508511462662	0.335112679394864	0.758607006232709	2.89156322302053	0.0121574610023517	0.265173820110338	0.687406529727648	9.59712945182828	0.792301994275789	0.0477777544921634	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.32077426552334
Vitvi18g00624	4	-0.56714160493237	0.277628154067539	-1.45067829808735	0.316395088222605	0.133684753405477	0.247373734359393	0.808259625101621	15.6461569535888	0.992921847053437	0.207690966627319	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.682582392387502
Vitvi18g00626	4	4.29112604654363	0.525674763955446	2.61819433621273	5.96405775687452	0.00384529359089579	0.649736620442556	0.624781231597609	7.99533566184181	0.896521048712532	0.0330013035088827	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.48146890571198
Vitvi18g00628	4	-4.06919668511039	0.90925095947922	-6.9628390416807	-1.17555432854008	0.0207952737553788	2.25536328793941	0.796883882002142	14.7698766083726	1.17014795988261	0.0617825398415253	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.20913424209338
Vitvi18g00630	4	-0.265713292530616	0.939832018996049	-3.25667822897192	2.72525164391069	0.795773304024222	2.50632561007185	0.73332066432106	11.2494655514357	0.987487039351033	0.840069149052372	FALSE	FALSE	FALSE	FALSE	red	Not robust	0.0756849641573336
Vitvi18g00632	4	-0.384637505046479	0.313995571648204	-1.38391155191375	0.614636541820792	0.307992021522007	0.349704842342658	0.889975215948763	27.2665838508072	1.00788220146909	0.395313111561272	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.403058780940925
Vitvi18g00634	4	5.48653091403527	0.958880332046932	2.4349457441033	8.53811608396725	0.0105940879740078	1.99972419487981	0.583696560268081	7.20628203776522	1.09796866866189	0.0452835297912913	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.34405972781952
Vitvi18g00635	4	-3.66095460696012	0.87559849639186	-6.44749980671436	-0.874409407205874	0.0249280526292578	2.40422874639001	0.78570707605014	13.9995289844565	1.00107024409155	0.0683026137268667	TRUE	TRUE	TRUE	FALSE	brown	Not robust	1.16556267691237
Vitvi18g00636	4	-1.41043366546423	0.203824395603128	-2.05909386017809	-0.761773470750369	0.00618667611727212	0.107505572502134	0.678936659078921	9.34395060922708	0.918139250760038	0.0371943855366532	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.42952261158243
Vitvi18g00637	4	-0.128614727434464	0.210307696112148	-0.797907677899297	0.540678223030369	0.584057726564355	0.104956938487826	0.605016924836452	7.59526214827764	0.954486527539916	0.659567126869421	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.180740997925918
Vitvi18g00638	4	0.32077295430631	0.203198317519004	-0.325894780521909	0.967440689134528	0.212537103591118	0	0	0.986507333437451	0.328835777812484	0.294622500889769	FALSE	TRUE	TRUE	FALSE	turquoise	Not robust	0.530734088317891
Vitvi18g00639	4	-1.59482824338276	0.915398325924273	-4.50803426358336	1.31837777681783	0.179831597130779	3.09623864504226	0.946424136548674	55.9953644559643	0.976443343130842	0.259069255253083	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.586584123356071
Vitvi18g00641	4	0.333374944918962	0.606801288999018	-1.59773757529735	2.26448746513528	0.620985617152198	1.41869852045445	0.963702576487757	82.650494434904	1.00003537501192	0.692355293507064	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.159670982983282
Vitvi18g00643	4	-1.55552710275203	0.175321093804206	-2.11347706996753	-0.997577135536538	0.00301875464556531	0	0	2.02072889115841	0.673576297052803	0.0311898924987001	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.5059861221105
Vitvi18g00644	4	0.256187740583482	0.199978137071806	-0.380231942878205	0.89260742404517	0.290218642114175	0.112099254542963	0.720675818030687	10.7402086666796	0.964380242335838	0.376892343100634	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.423782685535064
Vitvi18g00645	4	-2.36383021065483	0.194059142951493	-2.98141301314733	-1.74624740816233	0.00119120427822255	0.0747112116791272	0.523426992766064	6.29494317651815	1.05560066802145	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	blue	Blue module	1.52869151439248
Vitvi18g00646	4	-0.333095565128528	0.279577665686738	-1.22283647433313	0.556645344076076	0.319153590115005	0	0	1.11241457568742	0.370804858562475	0.406417792601081	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.391027287290771
Vitvi18g00647	4	-0.0458333838298873	0.260968097352928	-0.876350341047633	0.784683573387858	0.871771566927348	0.213615820719622	0.79760429657836	14.822449040582	0.998312416262944	0.901319542179638	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0451212125696326
Vitvi18g00651	4	-0.53931547174052	0.16575672256768	-1.06682734105197	-0.0118036024290709	0.0473582460149724	0	0	0.77196603322376	0.257322011074587	0.101011210919678	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.995630422550481
Vitvi18g00652	4	0.249630259675283	0.870516118532811	-2.52074054543937	3.02000106478994	0.792959833932582	2.61472960117572	0.928328762329887	41.8577953656716	0.937259153943257	0.837925552581707	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0767945655454085
Vitvi18g00653	4	-0.90243535296992	0.264777315565078	-1.74507494261294	-0.0597957633268994	0.0422039010185475	0.232714158826886	0.831847700517158	17.8409692238916	1.00422956053346	0.0936513362259781	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.02848602169046
Vitvi18g00654	4	2.48048803413601	0.28794943265643	1.56410442607001	3.39687164220201	0.00328950313386926	0.142367917570014	0.455887996095217	5.51357069586906	1.03591466302201	0.03186112762772	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.49673885773042
Vitvi18g00655	4	-0.141805133342544	0.152825616586682	-0.628164452201533	0.344554185516446	0.421907367705076	0.0313844491012807	0.290077912674604	4.2258158374849	0.865614329823224	0.508683784430468	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.29355210637221
Vitvi18g00656	4	0.929208992955242	0.614837688056841	-1.02747893575043	2.88589692166091	0.227887074420125	1.09442727590481	0.750098273089854	12.0047189633014	0.948442303571158	0.310414013370025	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.508058681125509
Vitvi18g00657	4	1.20442865704675	0.198079346747152	0.574051771838266	1.83480554225524	0.00893091106233549	0.104982206569644	0.67371653711107	9.19445923933089	0.992074687338939	0.0421222407236764	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.37548853425663
Vitvi18g00658	4	-0.254404541157425	0.176725703540627	-0.816824603438958	0.308015521124108	0.245607187747523	0	0	0.288057175993669	0.0960190586645562	0.329855658826439	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.48167606099685
Vitvi18g00659	4	3.00874467989658	0.203944793141175	2.3597013264826	3.65778803331056	0.000675639895157629	0	0	0.950429231287881	0.316809743762627	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52869151439248
Vitvi18g00660	4	-0.580459698528861	0.0927074773661419	-0.875496267344912	-0.285423129712809	0.0082222088765689	0	0	1.60361209263805	0.534537364212684	0.0407221838199435	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.39016894001511
Vitvi18g00661	4	-0.105015871719492	0.403666312653878	-1.38966223699232	1.17963049355334	0.811577722613318	0.567089763508612	0.87395623982906	23.8012575627022	1.01807520211679	0.853140516708202	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0689794323669541
Vitvi18g00666	4	0.690699409186459	0.535007660495968	-1.01193374325741	2.39333256163033	0.287185488364397	1.02274410630756	0.894263407377295	28.372391483285	1.0080104934431	0.373670507695342	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.427511177907959
Vitvi18g00667	4	0.791869950486591	0.321100767451307	-0.230016000512586	1.81375590148577	0.0903757622949337	0.248912183446443	0.611236595441543	7.71677571711588	1.02120553762491	0.156229187490058	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.806237825889535
Vitvi18g00668	4	0.431278997828013	0.197447969180922	-0.197088562177585	1.05964655783361	0.116880495197783	0	0	2.0903530446454	0.696784348215134	0.187568945401004	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.726839063384382
Vitvi18g00670	4	-1.90636788538397	0.202525635484869	-2.55089484575803	-1.26184092500992	0.00254050917340619	0.122792761425589	0.770766188320366	13.0870746248928	0.960022141408955	0.0301687833788821	TRUE	TRUE	TRUE	TRUE	NA	Other robust	1.52044220333153
Vitvi18g00671	4	-0.0235129101600628	0.167285586797589	-0.555890307791266	0.50886448747114	0.897127854296554	0.0464832634863949	0.401430798112636	5.0119518186713	0.899219099518467	0.922145417073704	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.03520058778268
Vitvi18g00672	4	-0.509981428422896	0.162791350101263	-1.02805615908481	0.00809330223901417	0.0519553832685398	0.0457715242782575	0.428370084939557	5.24815080694786	0.990056973606691	0.107309072951264	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.969363557008077
