gene_id	Vamu	Vvcs	Vvri	Vrip
Vitvi17g00758	TRUE	TRUE	TRUE	TRUE
Vitvi17g00759	TRUE	TRUE	TRUE	TRUE
Vitvi17g00761	TRUE	TRUE	TRUE	TRUE
Vitvi17g00762	TRUE	TRUE	TRUE	TRUE
Vitvi17g00764	TRUE	TRUE	TRUE	TRUE
Vitvi17g00765	TRUE	TRUE	TRUE	TRUE
Vitvi17g00767	TRUE	TRUE	TRUE	TRUE
Vitvi17g00770	TRUE	TRUE	TRUE	TRUE
Vitvi17g00772	TRUE	TRUE	TRUE	TRUE
Vitvi17g00773	TRUE	TRUE	TRUE	TRUE
Vitvi17g00775	TRUE	TRUE	TRUE	FALSE
Vitvi17g00776	TRUE	TRUE	TRUE	TRUE
Vitvi17g00777	TRUE	TRUE	TRUE	TRUE
Vitvi17g00778	TRUE	TRUE	TRUE	TRUE
Vitvi17g00779	FALSE	TRUE	TRUE	TRUE
Vitvi17g00780	TRUE	TRUE	FALSE	FALSE
Vitvi17g00783	TRUE	TRUE	TRUE	TRUE
Vitvi17g00786	TRUE	TRUE	TRUE	TRUE
Vitvi17g00787	TRUE	TRUE	TRUE	TRUE
Vitvi17g00788	FALSE	FALSE	TRUE	TRUE
Vitvi17g00790	TRUE	FALSE	TRUE	TRUE
Vitvi17g00794	TRUE	FALSE	TRUE	FALSE
Vitvi17g00795	FALSE	FALSE	FALSE	TRUE
Vitvi17g00796	TRUE	TRUE	TRUE	TRUE
Vitvi17g00797	TRUE	TRUE	TRUE	TRUE
Vitvi17g00801	TRUE	TRUE	FALSE	TRUE
Vitvi17g00802	TRUE	TRUE	TRUE	TRUE
Vitvi17g00803	TRUE	TRUE	TRUE	TRUE
Vitvi17g00804	TRUE	TRUE	TRUE	TRUE
Vitvi17g00807	TRUE	TRUE	TRUE	TRUE
Vitvi17g00808	TRUE	TRUE	FALSE	FALSE
Vitvi17g00809	TRUE	TRUE	TRUE	FALSE
Vitvi17g00813	TRUE	TRUE	TRUE	TRUE
Vitvi17g00814	TRUE	TRUE	TRUE	TRUE
Vitvi17g00815	TRUE	TRUE	TRUE	TRUE
Vitvi17g00816	TRUE	TRUE	TRUE	TRUE
Vitvi17g00817	TRUE	TRUE	TRUE	TRUE
Vitvi17g00819	TRUE	TRUE	TRUE	TRUE
Vitvi17g00820	TRUE	TRUE	FALSE	TRUE
Vitvi17g00822	TRUE	TRUE	TRUE	TRUE
Vitvi17g00823	FALSE	FALSE	TRUE	TRUE
Vitvi17g00824	TRUE	TRUE	TRUE	TRUE
Vitvi17g00825	TRUE	TRUE	TRUE	TRUE
Vitvi17g00826	TRUE	TRUE	TRUE	TRUE
Vitvi17g00829	TRUE	TRUE	TRUE	TRUE
Vitvi17g00831	TRUE	TRUE	TRUE	TRUE
Vitvi17g00833	TRUE	TRUE	TRUE	TRUE
Vitvi17g00834	TRUE	TRUE	TRUE	TRUE
Vitvi17g00836	TRUE	TRUE	TRUE	TRUE
Vitvi17g00837	TRUE	TRUE	TRUE	TRUE
Vitvi17g00838	FALSE	TRUE	TRUE	TRUE
Vitvi17g00839	TRUE	TRUE	TRUE	TRUE
Vitvi17g00840	TRUE	TRUE	TRUE	TRUE
Vitvi17g00841	FALSE	TRUE	FALSE	TRUE
Vitvi17g00842	TRUE	TRUE	TRUE	TRUE
Vitvi17g00843	TRUE	TRUE	TRUE	TRUE
Vitvi17g00844	TRUE	TRUE	TRUE	TRUE
Vitvi17g00845	TRUE	TRUE	TRUE	TRUE
Vitvi17g00848	TRUE	FALSE	FALSE	TRUE
Vitvi17g00850	TRUE	TRUE	TRUE	TRUE
Vitvi17g00854	TRUE	TRUE	TRUE	TRUE
Vitvi17g00856	TRUE	TRUE	TRUE	TRUE
Vitvi17g00861	TRUE	TRUE	TRUE	TRUE
Vitvi17g00862	FALSE	TRUE	TRUE	TRUE
Vitvi17g00863	TRUE	TRUE	TRUE	TRUE
Vitvi17g00864	TRUE	FALSE	FALSE	FALSE
Vitvi17g00866	TRUE	TRUE	TRUE	TRUE
Vitvi17g00867	TRUE	TRUE	FALSE	TRUE
Vitvi17g00869	TRUE	TRUE	TRUE	TRUE
Vitvi17g00870	TRUE	TRUE	TRUE	TRUE
Vitvi17g00872	TRUE	TRUE	TRUE	TRUE
Vitvi17g00873	TRUE	TRUE	TRUE	TRUE
Vitvi17g00874	TRUE	TRUE	TRUE	TRUE
Vitvi17g00875	TRUE	TRUE	TRUE	TRUE
Vitvi17g00877	TRUE	TRUE	TRUE	FALSE
Vitvi17g00878	TRUE	TRUE	TRUE	TRUE
Vitvi17g00880	TRUE	TRUE	TRUE	TRUE
Vitvi17g00881	TRUE	TRUE	TRUE	TRUE
Vitvi17g00882	TRUE	TRUE	TRUE	TRUE
Vitvi17g00883	TRUE	TRUE	FALSE	FALSE
Vitvi17g00884	TRUE	TRUE	TRUE	TRUE
Vitvi17g00885	TRUE	TRUE	TRUE	TRUE
Vitvi17g00886	FALSE	TRUE	TRUE	TRUE
Vitvi17g00889	TRUE	TRUE	TRUE	TRUE
Vitvi17g00890	TRUE	TRUE	TRUE	TRUE
Vitvi17g00891	TRUE	TRUE	TRUE	TRUE
Vitvi17g00892	FALSE	TRUE	FALSE	FALSE
Vitvi17g00893	TRUE	TRUE	TRUE	TRUE
Vitvi17g00894	TRUE	TRUE	TRUE	TRUE
Vitvi17g00895	FALSE	FALSE	FALSE	TRUE
Vitvi17g00896	FALSE	TRUE	FALSE	FALSE
Vitvi17g00897	TRUE	TRUE	TRUE	TRUE
Vitvi17g00898	TRUE	TRUE	TRUE	TRUE
Vitvi17g00899	TRUE	TRUE	TRUE	TRUE
Vitvi17g00900	TRUE	TRUE	TRUE	TRUE
Vitvi17g00903	FALSE	FALSE	TRUE	TRUE
Vitvi17g00904	TRUE	TRUE	TRUE	TRUE
Vitvi17g00905	TRUE	TRUE	TRUE	TRUE
Vitvi17g00906	TRUE	TRUE	TRUE	TRUE
Vitvi17g00907	TRUE	TRUE	FALSE	TRUE
Vitvi17g00909	TRUE	TRUE	TRUE	TRUE
Vitvi17g00910	FALSE	TRUE	TRUE	TRUE
Vitvi17g00911	TRUE	FALSE	FALSE	TRUE
Vitvi17g00914	TRUE	TRUE	TRUE	FALSE
Vitvi17g00915	TRUE	TRUE	TRUE	TRUE
Vitvi17g00916	TRUE	TRUE	TRUE	TRUE
Vitvi17g00917	TRUE	TRUE	TRUE	TRUE
Vitvi17g00918	FALSE	TRUE	TRUE	TRUE
Vitvi17g00919	TRUE	TRUE	TRUE	TRUE
Vitvi17g00920	TRUE	TRUE	TRUE	TRUE
Vitvi17g00921	FALSE	TRUE	TRUE	TRUE
Vitvi17g00927	TRUE	TRUE	TRUE	TRUE
Vitvi17g00928	TRUE	TRUE	TRUE	TRUE
Vitvi17g00929	TRUE	TRUE	TRUE	TRUE
Vitvi17g00930	TRUE	TRUE	TRUE	TRUE
Vitvi17g00931	TRUE	TRUE	TRUE	TRUE
Vitvi17g00932	TRUE	TRUE	TRUE	TRUE
Vitvi17g00934	TRUE	FALSE	FALSE	FALSE
Vitvi17g00935	TRUE	FALSE	FALSE	FALSE
Vitvi17g00936	TRUE	TRUE	TRUE	TRUE
Vitvi17g00937	TRUE	TRUE	TRUE	TRUE
Vitvi17g00938	TRUE	TRUE	TRUE	TRUE
Vitvi17g00942	TRUE	TRUE	TRUE	TRUE
Vitvi17g00945	TRUE	TRUE	TRUE	TRUE
Vitvi17g00953	TRUE	TRUE	TRUE	TRUE
Vitvi17g00954	TRUE	TRUE	TRUE	TRUE
Vitvi17g00955	TRUE	TRUE	TRUE	TRUE
Vitvi17g00957	TRUE	TRUE	TRUE	TRUE
Vitvi17g00958	FALSE	TRUE	TRUE	TRUE
Vitvi17g00959	TRUE	TRUE	TRUE	TRUE
Vitvi17g00963	TRUE	TRUE	TRUE	TRUE
Vitvi17g00964	TRUE	TRUE	TRUE	TRUE
Vitvi17g00969	TRUE	TRUE	TRUE	TRUE
Vitvi17g00970	TRUE	FALSE	FALSE	FALSE
Vitvi17g00971	TRUE	FALSE	FALSE	FALSE
Vitvi17g00972	TRUE	TRUE	TRUE	TRUE
Vitvi17g00973	TRUE	FALSE	FALSE	TRUE
Vitvi17g00974	TRUE	TRUE	TRUE	TRUE
Vitvi17g00975	TRUE	TRUE	TRUE	TRUE
Vitvi17g00977	TRUE	TRUE	TRUE	TRUE
Vitvi17g00979	TRUE	TRUE	TRUE	TRUE
Vitvi17g00980	FALSE	FALSE	FALSE	TRUE
Vitvi17g00983	TRUE	TRUE	TRUE	TRUE
Vitvi17g00984	TRUE	FALSE	FALSE	FALSE
Vitvi17g00985	TRUE	FALSE	FALSE	TRUE
Vitvi17g00986	TRUE	TRUE	TRUE	FALSE
Vitvi17g00987	TRUE	TRUE	TRUE	TRUE
Vitvi17g00989	TRUE	TRUE	TRUE	TRUE
Vitvi17g01000	TRUE	TRUE	TRUE	TRUE
Vitvi17g01001	TRUE	TRUE	TRUE	TRUE
Vitvi17g01002	TRUE	TRUE	TRUE	FALSE
Vitvi17g01003	TRUE	TRUE	TRUE	TRUE
Vitvi17g01006	TRUE	TRUE	TRUE	TRUE
Vitvi17g01011	FALSE	TRUE	TRUE	TRUE
Vitvi17g01012	TRUE	TRUE	TRUE	TRUE
Vitvi17g01013	TRUE	TRUE	TRUE	TRUE
Vitvi17g01015	TRUE	TRUE	TRUE	TRUE
Vitvi17g01016	TRUE	FALSE	FALSE	TRUE
Vitvi17g01017	TRUE	TRUE	TRUE	TRUE
Vitvi17g01018	TRUE	TRUE	TRUE	FALSE
Vitvi17g01020	TRUE	TRUE	TRUE	TRUE
Vitvi17g01021	TRUE	TRUE	TRUE	TRUE
Vitvi17g01024	FALSE	TRUE	TRUE	TRUE
Vitvi17g01025	FALSE	TRUE	TRUE	FALSE
Vitvi17g01026	TRUE	TRUE	TRUE	TRUE
Vitvi17g01034	TRUE	TRUE	TRUE	FALSE
Vitvi17g01036	TRUE	FALSE	TRUE	TRUE
Vitvi17g01037	TRUE	TRUE	TRUE	TRUE
Vitvi17g01038	TRUE	TRUE	TRUE	TRUE
Vitvi17g01050	FALSE	FALSE	FALSE	TRUE
Vitvi17g01060	FALSE	TRUE	FALSE	FALSE
Vitvi17g01064	FALSE	FALSE	FALSE	TRUE
Vitvi17g01072	TRUE	TRUE	FALSE	TRUE
Vitvi17g01073	TRUE	TRUE	FALSE	TRUE
Vitvi17g01082	TRUE	FALSE	FALSE	FALSE
Vitvi17g01084	TRUE	TRUE	TRUE	TRUE
Vitvi17g01086	TRUE	TRUE	TRUE	TRUE
Vitvi17g01087	TRUE	TRUE	TRUE	TRUE
Vitvi17g01089	FALSE	TRUE	TRUE	TRUE
Vitvi17g01092	TRUE	TRUE	TRUE	TRUE
Vitvi17g01097	FALSE	TRUE	FALSE	TRUE
Vitvi17g01098	TRUE	TRUE	TRUE	TRUE
Vitvi17g01102	TRUE	FALSE	FALSE	TRUE
Vitvi17g01104	TRUE	TRUE	TRUE	TRUE
Vitvi17g01105	FALSE	TRUE	FALSE	FALSE
Vitvi17g01121	TRUE	TRUE	TRUE	TRUE
Vitvi17g01122	FALSE	TRUE	TRUE	TRUE
Vitvi17g01124	TRUE	TRUE	TRUE	TRUE
Vitvi17g01128	TRUE	TRUE	TRUE	TRUE
Vitvi17g01148	TRUE	TRUE	TRUE	TRUE
Vitvi17g01162	TRUE	TRUE	TRUE	TRUE
Vitvi17g01164	TRUE	TRUE	TRUE	TRUE
Vitvi17g01170	TRUE	TRUE	TRUE	TRUE
Vitvi17g01176	TRUE	TRUE	TRUE	FALSE
Vitvi17g01181	FALSE	FALSE	TRUE	TRUE
Vitvi17g01183	TRUE	TRUE	TRUE	TRUE
Vitvi17g01186	TRUE	FALSE	FALSE	FALSE
Vitvi17g01190	TRUE	TRUE	FALSE	FALSE
Vitvi17g01203	TRUE	TRUE	TRUE	TRUE
Vitvi17g01204	TRUE	TRUE	FALSE	TRUE
Vitvi17g01207	TRUE	TRUE	TRUE	TRUE
Vitvi17g01209	TRUE	TRUE	TRUE	TRUE
Vitvi17g01217	TRUE	TRUE	TRUE	FALSE
Vitvi17g01218	TRUE	TRUE	TRUE	TRUE
Vitvi17g01221	TRUE	TRUE	TRUE	FALSE
Vitvi17g01223	TRUE	TRUE	TRUE	TRUE
Vitvi17g01224	TRUE	TRUE	TRUE	FALSE
Vitvi17g01227	TRUE	TRUE	FALSE	TRUE
Vitvi17g01228	TRUE	TRUE	TRUE	TRUE
Vitvi17g01229	TRUE	TRUE	TRUE	TRUE
Vitvi17g01232	TRUE	TRUE	TRUE	TRUE
Vitvi17g01236	TRUE	TRUE	TRUE	TRUE
Vitvi17g01240	TRUE	TRUE	TRUE	TRUE
Vitvi17g01247	FALSE	FALSE	TRUE	FALSE
Vitvi17g01249	TRUE	TRUE	TRUE	TRUE
Vitvi17g01250	TRUE	TRUE	TRUE	TRUE
Vitvi17g01251	TRUE	TRUE	TRUE	TRUE
Vitvi17g01266	TRUE	TRUE	TRUE	TRUE
Vitvi17g01270	FALSE	FALSE	FALSE	TRUE
Vitvi17g01278	TRUE	TRUE	TRUE	TRUE
Vitvi17g01279	TRUE	FALSE	FALSE	TRUE
Vitvi17g01310	FALSE	TRUE	TRUE	TRUE
Vitvi17g01311	TRUE	TRUE	TRUE	TRUE
Vitvi17g01318	TRUE	TRUE	TRUE	TRUE
Vitvi17g01319	TRUE	TRUE	TRUE	TRUE
Vitvi17g01320	TRUE	TRUE	FALSE	TRUE
Vitvi17g01322	TRUE	TRUE	TRUE	TRUE
Vitvi17g01323	TRUE	TRUE	FALSE	FALSE
Vitvi17g01324	TRUE	TRUE	TRUE	TRUE
Vitvi17g01325	TRUE	TRUE	TRUE	TRUE
Vitvi17g01327	FALSE	TRUE	TRUE	TRUE
Vitvi17g01328	TRUE	TRUE	TRUE	FALSE
Vitvi17g01330	TRUE	TRUE	TRUE	TRUE
Vitvi17g01331	TRUE	TRUE	TRUE	TRUE
Vitvi17g01332	FALSE	TRUE	FALSE	FALSE
Vitvi17g01338	TRUE	TRUE	TRUE	TRUE
Vitvi17g01341	TRUE	TRUE	TRUE	TRUE
Vitvi17g01345	TRUE	TRUE	TRUE	TRUE
Vitvi17g01346	TRUE	TRUE	TRUE	TRUE
Vitvi17g01347	TRUE	TRUE	TRUE	TRUE
Vitvi17g01348	TRUE	TRUE	TRUE	FALSE
Vitvi17g01350	TRUE	TRUE	TRUE	TRUE
Vitvi17g01351	FALSE	TRUE	TRUE	TRUE
Vitvi17g01355	FALSE	TRUE	TRUE	FALSE
Vitvi17g01358	TRUE	TRUE	TRUE	TRUE
Vitvi17g01359	TRUE	TRUE	TRUE	TRUE
Vitvi17g01360	TRUE	TRUE	TRUE	TRUE
Vitvi17g01366	FALSE	TRUE	TRUE	FALSE
Vitvi17g01368	TRUE	TRUE	TRUE	TRUE
Vitvi17g01370	TRUE	TRUE	TRUE	TRUE
Vitvi17g01371	TRUE	TRUE	TRUE	TRUE
Vitvi17g01373	FALSE	TRUE	TRUE	TRUE
Vitvi17g01374	TRUE	FALSE	FALSE	TRUE
Vitvi17g01376	FALSE	FALSE	TRUE	TRUE
Vitvi17g01377	TRUE	FALSE	FALSE	TRUE
Vitvi17g01378	TRUE	TRUE	TRUE	FALSE
Vitvi17g01379	TRUE	TRUE	TRUE	TRUE
Vitvi17g01380	TRUE	FALSE	TRUE	TRUE
Vitvi17g01381	FALSE	TRUE	TRUE	TRUE
Vitvi17g01382	TRUE	TRUE	TRUE	TRUE
Vitvi17g01383	TRUE	TRUE	TRUE	TRUE
Vitvi17g01384	FALSE	FALSE	FALSE	TRUE
Vitvi17g01385	TRUE	TRUE	FALSE	TRUE
Vitvi17g01386	TRUE	FALSE	FALSE	TRUE
Vitvi17g01389	TRUE	TRUE	TRUE	TRUE
Vitvi17g01390	TRUE	TRUE	TRUE	TRUE
Vitvi17g01391	TRUE	TRUE	TRUE	TRUE
Vitvi17g01394	FALSE	TRUE	FALSE	FALSE
Vitvi17g01397	TRUE	TRUE	TRUE	TRUE
Vitvi17g01398	TRUE	FALSE	FALSE	TRUE
Vitvi17g01399	TRUE	FALSE	FALSE	TRUE
Vitvi17g01401	TRUE	TRUE	TRUE	TRUE
Vitvi17g01403	TRUE	TRUE	TRUE	TRUE
Vitvi17g01404	TRUE	TRUE	TRUE	TRUE
Vitvi17g01405	TRUE	TRUE	TRUE	TRUE
Vitvi17g01406	TRUE	TRUE	TRUE	TRUE
Vitvi17g01407	TRUE	TRUE	TRUE	TRUE
Vitvi17g01408	TRUE	TRUE	TRUE	TRUE
Vitvi17g01409	TRUE	TRUE	TRUE	TRUE
Vitvi17g01410	TRUE	TRUE	TRUE	TRUE
Vitvi17g01411	TRUE	FALSE	TRUE	FALSE
Vitvi17g01412	TRUE	TRUE	TRUE	TRUE
Vitvi17g01413	TRUE	FALSE	FALSE	TRUE
Vitvi17g01414	TRUE	TRUE	TRUE	TRUE
Vitvi17g01416	TRUE	TRUE	FALSE	FALSE
Vitvi17g01417	TRUE	TRUE	FALSE	TRUE
Vitvi17g01418	TRUE	TRUE	TRUE	FALSE
Vitvi17g01419	TRUE	TRUE	TRUE	TRUE
Vitvi17g01420	TRUE	TRUE	TRUE	TRUE
Vitvi17g01421	TRUE	TRUE	TRUE	TRUE
Vitvi17g01422	TRUE	TRUE	TRUE	TRUE
Vitvi17g01423	TRUE	TRUE	TRUE	TRUE
Vitvi17g01426	TRUE	TRUE	TRUE	TRUE
Vitvi17g01429	TRUE	TRUE	TRUE	TRUE
Vitvi17g01430	TRUE	TRUE	FALSE	FALSE
Vitvi17g01433	TRUE	TRUE	TRUE	TRUE
Vitvi17g01434	TRUE	TRUE	TRUE	TRUE
Vitvi17g01435	TRUE	TRUE	TRUE	TRUE
Vitvi17g01436	TRUE	TRUE	TRUE	TRUE
Vitvi17g01438	TRUE	FALSE	FALSE	FALSE
Vitvi17g01439	TRUE	TRUE	TRUE	TRUE
Vitvi17g01440	TRUE	TRUE	TRUE	TRUE
Vitvi17g01441	FALSE	TRUE	TRUE	FALSE
Vitvi17g01442	FALSE	TRUE	TRUE	TRUE
Vitvi17g01443	FALSE	TRUE	TRUE	FALSE
Vitvi17g01444	TRUE	TRUE	TRUE	TRUE
Vitvi17g01445	FALSE	TRUE	TRUE	TRUE
Vitvi17g01446	TRUE	TRUE	TRUE	TRUE
Vitvi17g01451	TRUE	TRUE	TRUE	TRUE
Vitvi17g01452	FALSE	FALSE	FALSE	TRUE
Vitvi17g01453	TRUE	TRUE	TRUE	TRUE
Vitvi17g01454	TRUE	TRUE	TRUE	TRUE
Vitvi17g01455	FALSE	TRUE	TRUE	TRUE
Vitvi17g01457	TRUE	TRUE	FALSE	FALSE
Vitvi17g01459	TRUE	TRUE	TRUE	TRUE
Vitvi17g01468	FALSE	TRUE	FALSE	FALSE
Vitvi17g01470	FALSE	TRUE	TRUE	TRUE
Vitvi17g01471	TRUE	FALSE	FALSE	FALSE
Vitvi17g01472	TRUE	TRUE	TRUE	TRUE
Vitvi17g01473	FALSE	TRUE	FALSE	FALSE
Vitvi17g01474	TRUE	TRUE	TRUE	FALSE
Vitvi17g01476	TRUE	FALSE	FALSE	FALSE
Vitvi17g01477	TRUE	TRUE	TRUE	TRUE
Vitvi17g01479	TRUE	TRUE	TRUE	TRUE
Vitvi17g01480	TRUE	TRUE	TRUE	TRUE
Vitvi17g01481	FALSE	TRUE	TRUE	TRUE
Vitvi17g01482	TRUE	FALSE	FALSE	TRUE
Vitvi17g01484	TRUE	TRUE	TRUE	TRUE
Vitvi17g01485	TRUE	TRUE	TRUE	TRUE
Vitvi17g01486	TRUE	TRUE	TRUE	TRUE
Vitvi17g01487	TRUE	TRUE	TRUE	TRUE
Vitvi17g01488	TRUE	FALSE	FALSE	TRUE
Vitvi17g01489	FALSE	TRUE	FALSE	FALSE
Vitvi17g01490	TRUE	TRUE	TRUE	TRUE
Vitvi17g01491	TRUE	TRUE	TRUE	TRUE
Vitvi17g01492	TRUE	TRUE	TRUE	TRUE
Vitvi17g01493	FALSE	TRUE	FALSE	FALSE
Vitvi17g01494	TRUE	FALSE	FALSE	TRUE
Vitvi17g01498	TRUE	TRUE	TRUE	TRUE
Vitvi17g01499	TRUE	TRUE	TRUE	TRUE
Vitvi17g01500	FALSE	TRUE	FALSE	FALSE
Vitvi17g01504	FALSE	FALSE	TRUE	FALSE
Vitvi17g01505	TRUE	FALSE	FALSE	FALSE
Vitvi17g01511	TRUE	TRUE	TRUE	TRUE
Vitvi17g01512	TRUE	TRUE	TRUE	TRUE
Vitvi17g01513	TRUE	TRUE	TRUE	FALSE
Vitvi17g01514	FALSE	TRUE	FALSE	FALSE
Vitvi17g01515	TRUE	TRUE	TRUE	TRUE
Vitvi17g01518	TRUE	FALSE	FALSE	FALSE
Vitvi17g01520	TRUE	TRUE	TRUE	FALSE
Vitvi17g01521	TRUE	TRUE	TRUE	TRUE
Vitvi17g01522	TRUE	TRUE	TRUE	TRUE
Vitvi17g01523	TRUE	TRUE	TRUE	TRUE
Vitvi17g01525	TRUE	TRUE	TRUE	TRUE
Vitvi17g01526	FALSE	FALSE	FALSE	TRUE
Vitvi17g01527	TRUE	TRUE	TRUE	TRUE
Vitvi17g01528	TRUE	FALSE	FALSE	TRUE
Vitvi17g01529	FALSE	FALSE	TRUE	FALSE
Vitvi17g01530	TRUE	TRUE	TRUE	TRUE
Vitvi17g01531	TRUE	TRUE	FALSE	TRUE
Vitvi17g01532	TRUE	TRUE	FALSE	TRUE
Vitvi17g01535	TRUE	TRUE	TRUE	TRUE
Vitvi17g01538	TRUE	TRUE	FALSE	FALSE
Vitvi17g01544	FALSE	TRUE	TRUE	TRUE
Vitvi17g01553	TRUE	TRUE	TRUE	TRUE
Vitvi17g01554	TRUE	TRUE	TRUE	TRUE
Vitvi17g01556	FALSE	FALSE	FALSE	TRUE
Vitvi17g01557	TRUE	TRUE	TRUE	TRUE
Vitvi17g01562	TRUE	FALSE	FALSE	TRUE
Vitvi17g01571	TRUE	TRUE	TRUE	TRUE
Vitvi17g01573	FALSE	FALSE	FALSE	TRUE
Vitvi17g01576	TRUE	TRUE	TRUE	TRUE
Vitvi17g01578	TRUE	TRUE	TRUE	TRUE
Vitvi17g01579	FALSE	FALSE	FALSE	TRUE
Vitvi17g01581	TRUE	TRUE	FALSE	TRUE
Vitvi17g01585	TRUE	TRUE	TRUE	TRUE
Vitvi17g01592	TRUE	TRUE	TRUE	TRUE
Vitvi17g01593	TRUE	TRUE	TRUE	TRUE
Vitvi17g01596	TRUE	TRUE	TRUE	TRUE
Vitvi17g01598	TRUE	TRUE	TRUE	TRUE
Vitvi17g01604	FALSE	TRUE	TRUE	FALSE
Vitvi17g01609	FALSE	TRUE	TRUE	FALSE
Vitvi17g01611	TRUE	TRUE	TRUE	TRUE
Vitvi17g01613	TRUE	TRUE	TRUE	TRUE
Vitvi17g01621	FALSE	TRUE	TRUE	TRUE
Vitvi17g01625	TRUE	FALSE	FALSE	FALSE
Vitvi17g01629	FALSE	TRUE	TRUE	FALSE
Vitvi17g01635	TRUE	TRUE	TRUE	TRUE
Vitvi17g01644	TRUE	TRUE	TRUE	TRUE
Vitvi17g01646	FALSE	FALSE	FALSE	TRUE
Vitvi17g01661	TRUE	FALSE	FALSE	FALSE
Vitvi17g01687	FALSE	FALSE	FALSE	TRUE
Vitvi17g01730	FALSE	TRUE	TRUE	TRUE
Vitvi18g00001	TRUE	TRUE	TRUE	TRUE
Vitvi18g00002	FALSE	TRUE	FALSE	TRUE
Vitvi18g00003	TRUE	TRUE	FALSE	FALSE
Vitvi18g00004	TRUE	TRUE	TRUE	TRUE
Vitvi18g00006	TRUE	TRUE	TRUE	TRUE
Vitvi18g00008	TRUE	TRUE	TRUE	TRUE
Vitvi18g00009	TRUE	TRUE	TRUE	TRUE
Vitvi18g00010	TRUE	TRUE	TRUE	TRUE
Vitvi18g00011	TRUE	TRUE	TRUE	TRUE
Vitvi18g00012	TRUE	FALSE	FALSE	FALSE
Vitvi18g00013	TRUE	TRUE	TRUE	TRUE
Vitvi18g00014	TRUE	TRUE	FALSE	TRUE
Vitvi18g00015	TRUE	FALSE	FALSE	FALSE
Vitvi18g00018	TRUE	TRUE	TRUE	TRUE
Vitvi18g00020	TRUE	TRUE	TRUE	TRUE
Vitvi18g00022	TRUE	TRUE	TRUE	TRUE
Vitvi18g00023	TRUE	TRUE	TRUE	TRUE
Vitvi18g00026	TRUE	TRUE	TRUE	TRUE
Vitvi18g00027	TRUE	TRUE	TRUE	TRUE
Vitvi18g00030	TRUE	TRUE	TRUE	TRUE
Vitvi18g00031	TRUE	TRUE	TRUE	TRUE
Vitvi18g00033	FALSE	TRUE	TRUE	FALSE
Vitvi18g00034	TRUE	TRUE	TRUE	TRUE
Vitvi18g00035	TRUE	TRUE	TRUE	TRUE
Vitvi18g00036	TRUE	TRUE	TRUE	TRUE
Vitvi18g00037	TRUE	TRUE	TRUE	TRUE
Vitvi18g00038	FALSE	TRUE	TRUE	TRUE
Vitvi18g00039	FALSE	TRUE	TRUE	FALSE
Vitvi18g00040	TRUE	TRUE	TRUE	TRUE
Vitvi18g00041	TRUE	TRUE	TRUE	TRUE
Vitvi18g00042	TRUE	TRUE	TRUE	TRUE
Vitvi18g00043	TRUE	TRUE	TRUE	TRUE
Vitvi18g00044	TRUE	TRUE	TRUE	TRUE
Vitvi18g00045	FALSE	FALSE	FALSE	TRUE
Vitvi18g00046	TRUE	TRUE	TRUE	TRUE
Vitvi18g00047	TRUE	TRUE	TRUE	TRUE
Vitvi18g00048	TRUE	TRUE	TRUE	TRUE
Vitvi18g00049	TRUE	TRUE	TRUE	TRUE
Vitvi18g00050	FALSE	TRUE	TRUE	TRUE
Vitvi18g00051	TRUE	TRUE	TRUE	TRUE
Vitvi18g00052	TRUE	TRUE	TRUE	TRUE
Vitvi18g00054	TRUE	TRUE	TRUE	TRUE
Vitvi18g00055	TRUE	TRUE	TRUE	TRUE
Vitvi18g00056	TRUE	TRUE	TRUE	TRUE
Vitvi18g00057	TRUE	FALSE	FALSE	TRUE
Vitvi18g00058	FALSE	TRUE	TRUE	FALSE
Vitvi18g00059	TRUE	TRUE	TRUE	TRUE
Vitvi18g00060	TRUE	TRUE	TRUE	TRUE
Vitvi18g00061	FALSE	FALSE	FALSE	TRUE
Vitvi18g00064	TRUE	TRUE	TRUE	TRUE
Vitvi18g00067	TRUE	TRUE	TRUE	TRUE
Vitvi18g00068	TRUE	TRUE	FALSE	TRUE
Vitvi18g00069	TRUE	TRUE	TRUE	TRUE
Vitvi18g00070	TRUE	TRUE	TRUE	TRUE
Vitvi18g00071	FALSE	TRUE	TRUE	TRUE
Vitvi18g00072	TRUE	TRUE	TRUE	TRUE
Vitvi18g00073	TRUE	TRUE	FALSE	TRUE
Vitvi18g00075	TRUE	TRUE	TRUE	TRUE
Vitvi18g00076	TRUE	TRUE	TRUE	TRUE
Vitvi18g00077	TRUE	TRUE	FALSE	TRUE
Vitvi18g00078	FALSE	TRUE	TRUE	TRUE
Vitvi18g00079	TRUE	TRUE	FALSE	FALSE
Vitvi18g00080	FALSE	FALSE	FALSE	TRUE
Vitvi18g00081	TRUE	FALSE	FALSE	TRUE
Vitvi18g00082	TRUE	TRUE	TRUE	TRUE
Vitvi18g00084	TRUE	TRUE	TRUE	TRUE
Vitvi18g00086	FALSE	TRUE	TRUE	TRUE
Vitvi18g00087	TRUE	TRUE	TRUE	TRUE
Vitvi18g00088	TRUE	TRUE	TRUE	TRUE
Vitvi18g00090	TRUE	TRUE	TRUE	TRUE
Vitvi18g00091	TRUE	TRUE	TRUE	FALSE
Vitvi18g00092	TRUE	TRUE	TRUE	TRUE
