gene_id	i2	group	robust_meta_gene
Vitvi05g01547	0	All genes	TRUE
Vitvi05g01548	0.718741319463995	Turquoise	FALSE
Vitvi05g01549	0.842846220323144	All genes	FALSE
Vitvi05g01551	0	All genes	TRUE
Vitvi05g01553	0.206669941840557	All genes	TRUE
Vitvi05g01554	0.742327538606258	Turquoise	TRUE
Vitvi05g01555	0	All genes	TRUE
Vitvi05g01556	0.115050700447734	All genes	FALSE
Vitvi05g01557	0.340494148668849	All genes	FALSE
Vitvi05g01558	0.8609221629998	All genes	FALSE
Vitvi05g01560	0.861847962418729	Blue	TRUE
Vitvi05g01561	0.774268917843424	All genes	FALSE
Vitvi05g01562	0.0773233044061216	All genes	TRUE
Vitvi05g01563	0.866444128343739	All genes	FALSE
Vitvi05g01564	0	All genes	TRUE
Vitvi05g01565	0	All genes	TRUE
Vitvi05g01566	0.674339866226556	All genes	FALSE
Vitvi05g01569	0.743311309777568	All genes	FALSE
Vitvi05g01570	0	All genes	TRUE
Vitvi05g01572	0.859333958354618	All genes	FALSE
Vitvi05g01573	0.953923613741786	Blue	FALSE
Vitvi05g01575	0.412011052153904	All genes	TRUE
Vitvi05g01580	0.90274953052883	Turquoise	FALSE
Vitvi05g01583	0.940986915712562	All genes	FALSE
Vitvi05g01584	0.780289990613356	All genes	FALSE
Vitvi05g01585	0.456906356333287	All genes	TRUE
Vitvi05g01587	0	All genes	FALSE
Vitvi05g01588	0	All genes	TRUE
Vitvi05g01589	0.455698971471489	All genes	TRUE
Vitvi05g01590	0.788073075850913	All genes	FALSE
Vitvi05g01592	0.767381008554624	All genes	FALSE
Vitvi05g01593	0.723739385230081	All genes	FALSE
Vitvi05g01594	0	All genes	FALSE
Vitvi05g01595	0.621823884686423	All genes	FALSE
Vitvi05g01596	0.115579947541668	All genes	TRUE
Vitvi05g01597	0.816956670188794	All genes	FALSE
Vitvi05g01599	0.599184130913052	All genes	FALSE
Vitvi05g01600	0	All genes	FALSE
Vitvi05g01601	0.638757692448383	Turquoise	TRUE
Vitvi05g01602	0	All genes	TRUE
Vitvi05g01603	0.852205043943374	All genes	TRUE
Vitvi05g01605	0.980173889096152	Turquoise	FALSE
Vitvi05g01611	0.902509981379529	All genes	FALSE
Vitvi05g01613	0.966369393020183	Turquoise	FALSE
Vitvi05g01619	0.965593702193478	All genes	FALSE
Vitvi05g01621	0	All genes	FALSE
Vitvi05g01622	0	All genes	FALSE
Vitvi05g01623	0.7476956159314	All genes	FALSE
Vitvi05g01624	0.950512099081484	All genes	FALSE
Vitvi05g01626	0.695987873592192	All genes	FALSE
Vitvi05g01627	0.823095944840566	All genes	FALSE
Vitvi05g01629	0.6279735182529	All genes	TRUE
Vitvi05g01630	0	All genes	FALSE
Vitvi05g01631	0.119261991297193	All genes	TRUE
Vitvi05g01632	0	Turquoise	TRUE
Vitvi05g01633	0.362389930025084	All genes	FALSE
Vitvi05g01634	0.858793230447321	All genes	FALSE
Vitvi05g01636	0	All genes	TRUE
Vitvi05g01638	0.881050349404423	All genes	FALSE
Vitvi05g01639	0.818183939004961	All genes	FALSE
Vitvi05g01640	0.813289721459801	All genes	FALSE
Vitvi05g01641	0.943634050556958	All genes	FALSE
Vitvi05g01642	0.510891923359323	Turquoise	TRUE
Vitvi05g01647	0	Blue	TRUE
Vitvi05g01648	0.777405736212144	All genes	TRUE
Vitvi05g01650	0.951750017670249	Turquoise	FALSE
Vitvi05g01655	0.0276373058214849	All genes	FALSE
Vitvi05g01656	0.91366822821965	All genes	FALSE
Vitvi05g01658	0.742698716007791	All genes	FALSE
Vitvi05g01659	0.823722136621372	All genes	FALSE
Vitvi05g01660	0	All genes	TRUE
Vitvi05g01661	0.84074439805646	All genes	FALSE
Vitvi05g01663	0.611449560313068	All genes	FALSE
Vitvi05g01667	0.937327262828266	Turquoise	FALSE
Vitvi05g01668	0.717404440422312	Blue	TRUE
Vitvi05g01672	0.682758007873071	All genes	FALSE
Vitvi05g01673	0	All genes	TRUE
Vitvi05g01674	0.762667686996471	All genes	FALSE
Vitvi05g01675	0.922123056613556	All genes	FALSE
Vitvi05g01682	0.952161201380899	All genes	FALSE
Vitvi05g01683	0	All genes	TRUE
Vitvi05g01684	0.69324956775974	All genes	FALSE
Vitvi05g01685	0.312526078634588	All genes	FALSE
Vitvi05g01686	0	All genes	TRUE
Vitvi05g01687	0.922943027208476	All genes	FALSE
Vitvi05g01688	0	All genes	TRUE
Vitvi05g01689	0.525168870752077	All genes	FALSE
Vitvi05g01690	0.933442575133987	All genes	FALSE
Vitvi05g01691	0.797735233126029	All genes	FALSE
Vitvi05g01692	0.90297561593613	Turquoise	TRUE
Vitvi05g01693	0.939329754142024	All genes	FALSE
Vitvi05g01694	0.644239589609394	All genes	FALSE
Vitvi05g01696	0.91331694459314	All genes	FALSE
Vitvi05g01697	0.676842057465156	All genes	FALSE
Vitvi05g01698	0.862066848628069	All genes	FALSE
Vitvi05g01700	0.481003480942514	All genes	TRUE
Vitvi05g01701	0.737282887994535	All genes	FALSE
Vitvi05g01702	0.961157152384359	All genes	FALSE
Vitvi05g01703	0.757467183424918	All genes	FALSE
Vitvi05g01704	0.569544251684866	All genes	FALSE
Vitvi05g01710	0.893656947441896	All genes	FALSE
Vitvi05g01711	0.74418395673514	All genes	FALSE
Vitvi05g01714	0.530571707476534	Turquoise	FALSE
Vitvi05g01724	0	Blue	TRUE
Vitvi05g01733	0.680076505346662	Blue	TRUE
Vitvi05g01734	0	Blue	FALSE
Vitvi05g01742	0.860751880674731	All genes	FALSE
Vitvi05g01743	0.838004295274711	Turquoise	FALSE
Vitvi05g01745	0.729618604928407	All genes	FALSE
Vitvi05g01746	0.468104835888824	All genes	TRUE
Vitvi05g01747	0	All genes	TRUE
Vitvi05g01748	0.786324960855476	All genes	FALSE
Vitvi05g01751	0.780906148143279	Turquoise	TRUE
Vitvi05g01754	0.847685891206195	All genes	FALSE
Vitvi05g01756	0.786235272785157	Blue	FALSE
Vitvi05g01757	0.87365310051721	All genes	FALSE
Vitvi05g01758	0.85351935040782	All genes	FALSE
Vitvi05g01759	0.847468373647492	All genes	FALSE
Vitvi05g01760	0.892203075532607	Blue	FALSE
Vitvi05g01762	0.77517604059515	All genes	FALSE
Vitvi05g01763	0.915232921241556	Turquoise	FALSE
Vitvi05g01764	0.738756391932958	All genes	FALSE
Vitvi05g01765	0	All genes	FALSE
Vitvi05g01770	0.78088612803234	All genes	FALSE
Vitvi05g01774	0.514927310464437	All genes	FALSE
Vitvi05g01776	0.89229181583996	Blue	FALSE
Vitvi05g01777	0.661993595717567	All genes	TRUE
Vitvi05g01784	0.49928519280761	All genes	FALSE
Vitvi05g01786	0.823972163091553	All genes	FALSE
Vitvi05g01788	0.916521225194465	All genes	FALSE
Vitvi05g01789	0.886711784080862	All genes	FALSE
Vitvi05g01790	0.875187433122624	All genes	FALSE
Vitvi05g01791	0.539328793566388	All genes	FALSE
Vitvi05g01812	0	All genes	FALSE
Vitvi05g01813	0.56855313056742	All genes	FALSE
Vitvi05g01830	0.195998342162855	All genes	TRUE
Vitvi05g01832	0.632959896729752	All genes	FALSE
Vitvi05g01833	0.536044343804225	Blue	TRUE
Vitvi05g01835	0.907142966360796	Turquoise	FALSE
Vitvi05g01836	0	All genes	FALSE
Vitvi05g01844	0	All genes	TRUE
Vitvi05g01845	0	All genes	FALSE
Vitvi05g01846	0.159441731297778	All genes	FALSE
Vitvi05g01847	0.731125897584893	All genes	FALSE
Vitvi05g01848	0.890777544691867	All genes	FALSE
Vitvi05g01849	0.906441583193214	All genes	FALSE
Vitvi05g01850	0.910920618098999	All genes	FALSE
Vitvi05g01851	0.773277242217521	All genes	TRUE
Vitvi05g01852	0.179652524915118	All genes	TRUE
Vitvi05g01857	0.854577029131986	All genes	FALSE
Vitvi05g01858	0.968639150846309	All genes	FALSE
Vitvi05g01859	0.493301843270614	All genes	TRUE
Vitvi05g01860	0.871716733806356	Turquoise	FALSE
Vitvi05g01862	0.961680461827903	All genes	FALSE
Vitvi05g01863	0	All genes	FALSE
Vitvi05g01864	0.696603343344199	All genes	FALSE
Vitvi05g01865	0.391867212563231	All genes	FALSE
Vitvi05g01868	0.853037870735521	All genes	FALSE
Vitvi05g01869	0	All genes	TRUE
Vitvi05g01871	0	All genes	TRUE
Vitvi05g01872	0.556959487157475	All genes	FALSE
Vitvi05g01873	0.657334795917009	All genes	FALSE
Vitvi05g01874	0.551396402281198	All genes	FALSE
Vitvi05g01875	0.880771884338228	All genes	FALSE
Vitvi05g01877	0.923207250463628	All genes	FALSE
Vitvi05g01878	0	All genes	FALSE
Vitvi05g01879	0.668875724597428	Turquoise	TRUE
Vitvi05g01884	0.838914745669772	All genes	FALSE
Vitvi05g01885	0.914260982599666	All genes	FALSE
Vitvi05g01891	0.558472249068821	All genes	FALSE
Vitvi05g01893	0.827954837525284	All genes	FALSE
Vitvi05g01895	0	All genes	FALSE
Vitvi05g01896	0	All genes	TRUE
Vitvi05g01900	0.748211314118822	Turquoise	TRUE
Vitvi05g01904	0	All genes	TRUE
Vitvi05g01905	0.810819814303661	All genes	FALSE
Vitvi05g01906	0.882181329964961	All genes	FALSE
Vitvi05g01909	0.599410593807429	All genes	FALSE
Vitvi05g01910	0.861169631210695	All genes	FALSE
Vitvi05g01911	0.838096803115645	All genes	FALSE
Vitvi05g01916	0.88172785983523	All genes	FALSE
Vitvi05g01918	0	All genes	FALSE
Vitvi05g01920	0.574734268276506	All genes	FALSE
Vitvi05g01922	0.773707195585478	All genes	FALSE
Vitvi05g01923	0.463899779532279	All genes	FALSE
Vitvi05g01924	0.891358610458116	All genes	FALSE
Vitvi05g01928	0.802674063582354	All genes	FALSE
Vitvi05g01929	0.951737711251136	All genes	FALSE
Vitvi05g01930	0.756230973835742	All genes	FALSE
Vitvi05g01931	0.451191467052515	All genes	FALSE
Vitvi05g01933	0.956538377838836	Blue	FALSE
Vitvi05g01934	0.927121105911365	All genes	FALSE
Vitvi05g01938	0.903835266874359	All genes	FALSE
Vitvi05g01940	0.76886311646117	All genes	FALSE
Vitvi05g01941	0.841446927349192	All genes	FALSE
Vitvi05g01944	0.774594854000371	All genes	FALSE
Vitvi05g01945	0.732003983205877	All genes	FALSE
Vitvi05g01947	0.447227863183637	All genes	FALSE
Vitvi05g01948	0.406593679280299	All genes	FALSE
Vitvi05g01950	0.174359959702971	All genes	TRUE
Vitvi05g01952	0.0612093395809792	All genes	FALSE
Vitvi05g01953	0.183519307648907	All genes	TRUE
Vitvi05g01956	0	All genes	TRUE
Vitvi05g01957	0.877820478449734	Turquoise	FALSE
Vitvi05g01961	0.802312272187372	Blue	FALSE
Vitvi05g01962	0.725173185238719	Blue	FALSE
Vitvi05g01980	0	All genes	FALSE
Vitvi05g01981	0.382934100715824	All genes	FALSE
Vitvi05g01990	0	All genes	TRUE
Vitvi05g01993	0	All genes	FALSE
Vitvi05g01994	0	All genes	FALSE
Vitvi05g02004	0	Blue	TRUE
Vitvi05g02005	0.643045216184822	All genes	FALSE
Vitvi05g02013	0.771919567372217	All genes	FALSE
Vitvi05g02019	0.731797754781551	All genes	FALSE
Vitvi05g02021	0.782004915861294	All genes	FALSE
Vitvi05g02025	0.345725589355216	All genes	FALSE
Vitvi05g02028	0.140146398607354	All genes	TRUE
Vitvi05g02044	0.829958014726209	All genes	FALSE
Vitvi05g02046	0.838160762697523	All genes	FALSE
Vitvi05g02048	0.256707585111736	Turquoise	TRUE
Vitvi05g02049	0.712077691942336	All genes	FALSE
Vitvi05g02056	0.820314571331475	Turquoise	FALSE
Vitvi05g02057	0.635427445873691	All genes	FALSE
Vitvi05g02058	0.63660194048332	All genes	FALSE
Vitvi05g02059	0.821407940820594	All genes	FALSE
Vitvi05g02066	0	All genes	FALSE
Vitvi05g02068	0.659317257720559	All genes	FALSE
Vitvi05g02077	0	All genes	FALSE
Vitvi05g02079	0.736104245610787	All genes	FALSE
Vitvi05g02084	0.661121052177849	All genes	FALSE
Vitvi05g02085	0.621053377890861	All genes	FALSE
Vitvi05g02088	0.71565271802503	All genes	FALSE
Vitvi05g02090	0.8560786606285	All genes	FALSE
Vitvi05g02098	0.165947045485174	All genes	FALSE
Vitvi05g02099	0.805698101523514	All genes	FALSE
Vitvi05g02100	0.890333467570896	Blue	FALSE
Vitvi05g02108	0	All genes	TRUE
Vitvi05g02111	0.6489544478752	All genes	FALSE
Vitvi05g02116	0.632316385168719	All genes	FALSE
Vitvi05g02119	0	All genes	FALSE
Vitvi05g02120	0.779793019187685	All genes	FALSE
Vitvi05g02122	0.228792921331656	Turquoise	TRUE
Vitvi05g02123	0.925426632751137	All genes	FALSE
Vitvi05g02124	0.856679602486825	Turquoise	TRUE
Vitvi05g02128	0.643390396806395	All genes	FALSE
Vitvi05g02135	0.559383636240008	All genes	FALSE
Vitvi05g02138	0.797176441303868	All genes	FALSE
Vitvi05g02139	0	All genes	FALSE
Vitvi05g02156	0.86447479573892	All genes	FALSE
Vitvi05g02175	0.374492732198254	All genes	FALSE
Vitvi05g02178	0.781517948898449	All genes	FALSE
Vitvi05g02179	0.323460808010633	All genes	TRUE
Vitvi05g02180	0.668948024468084	All genes	FALSE
Vitvi05g02184	0.369129348097683	All genes	TRUE
Vitvi05g02185	0.51539547949012	All genes	FALSE
Vitvi05g02187	0.477863376792737	All genes	FALSE
Vitvi05g02188	0.630098386204762	All genes	FALSE
Vitvi05g02193	0	All genes	TRUE
Vitvi05g02194	0	All genes	FALSE
Vitvi05g02230	0.684964733322742	All genes	FALSE
Vitvi05g02231	0.444807919034463	All genes	TRUE
Vitvi05g02232	0.905873052468219	All genes	FALSE
Vitvi05g02233	0.654969454357035	All genes	FALSE
Vitvi05g02234	0.493314687235346	All genes	FALSE
Vitvi05g02236	0.650107359019614	All genes	FALSE
Vitvi05g02239	0.542537760041522	All genes	FALSE
Vitvi05g02240	0.506960862573981	All genes	FALSE
Vitvi05g02241	0.736489081993378	All genes	FALSE
Vitvi05g02244	0.655505194061434	All genes	FALSE
Vitvi05g02251	0.905839676380867	All genes	FALSE
Vitvi05g02252	0.173302883115407	All genes	TRUE
Vitvi05g02253	0.87750379950679	All genes	FALSE
Vitvi05g02254	0.605824837612157	All genes	FALSE
Vitvi05g02262	0.80371439377492	All genes	FALSE
Vitvi05g02267	0.632541293480694	All genes	FALSE
Vitvi05g02268	0.776683540936731	All genes	FALSE
Vitvi05g02271	0.891154373281194	All genes	FALSE
Vitvi05g02272	0.793495929729013	All genes	FALSE
Vitvi05g02273	0.510866944522762	All genes	TRUE
Vitvi05g02275	0	All genes	FALSE
Vitvi05g02276	0.864356540011814	All genes	FALSE
Vitvi05g02277	0.0370921968104595	All genes	TRUE
Vitvi05g02279	0.821625485336428	All genes	FALSE
Vitvi05g02280	0.792878414568675	All genes	FALSE
Vitvi05g02284	0	All genes	FALSE
Vitvi05g02291	0	All genes	FALSE
Vitvi05g02292	0.715836625834374	All genes	FALSE
Vitvi05g02293	0.11903522697745	All genes	FALSE
Vitvi06g00009	0.893008146153832	All genes	FALSE
Vitvi06g00011	0.411914177138147	All genes	FALSE
Vitvi06g00012	0.323940372905902	Turquoise	TRUE
Vitvi06g00013	0	All genes	FALSE
Vitvi06g00017	0.114092782569762	All genes	FALSE
Vitvi06g00018	0.743558634314619	All genes	FALSE
Vitvi06g00019	0	All genes	FALSE
Vitvi06g00020	0.573715936654122	All genes	FALSE
Vitvi06g00021	0.454567390060122	Blue	TRUE
Vitvi06g00022	0.858507381916836	All genes	FALSE
Vitvi06g00026	0.823946414785295	All genes	FALSE
Vitvi06g00027	0.410647757500277	All genes	FALSE
Vitvi06g00028	0.33749701361916	All genes	TRUE
Vitvi06g00029	0.178322296294595	Turquoise	FALSE
Vitvi06g00031	0.425794731812463	Turquoise	TRUE
Vitvi06g00032	0.705898131358076	All genes	FALSE
Vitvi06g00033	0.501164503501038	All genes	FALSE
Vitvi06g00035	0.112917964460198	All genes	FALSE
Vitvi06g00041	0	All genes	TRUE
Vitvi06g00042	0	All genes	TRUE
Vitvi06g00043	0.374596438224087	All genes	FALSE
Vitvi06g00044	0	Turquoise	TRUE
Vitvi06g00045	0.530430989942974	All genes	FALSE
Vitvi06g00046	0	All genes	FALSE
Vitvi06g00047	0.912926971940374	Turquoise	FALSE
Vitvi06g00048	0.73179302543382	All genes	FALSE
Vitvi06g00049	0.568181341821952	All genes	TRUE
Vitvi06g00050	0.618221132586148	All genes	FALSE
Vitvi06g00051	0.596844264976482	All genes	FALSE
Vitvi06g00052	0.876012261552984	Blue	TRUE
Vitvi06g00053	0.734153892055452	All genes	FALSE
Vitvi06g00054	0.852894266932974	All genes	FALSE
Vitvi06g00058	0.702160179375201	All genes	TRUE
Vitvi06g00059	0.7477396647372	All genes	FALSE
Vitvi06g00060	0.644908541383479	All genes	FALSE
Vitvi06g00061	0.966515812097116	All genes	FALSE
Vitvi06g00062	0.920472151703055	All genes	FALSE
Vitvi06g00063	0.956249772721069	All genes	FALSE
Vitvi06g00064	0.21786745781293	Turquoise	TRUE
Vitvi06g00069	0.0929300731620561	Turquoise	TRUE
Vitvi06g00070	0.74311434002099	All genes	FALSE
Vitvi06g00072	0	All genes	FALSE
Vitvi06g00073	0.567304459627991	All genes	TRUE
Vitvi06g00074	0.227551127103424	Turquoise	TRUE
Vitvi06g00075	0	All genes	FALSE
Vitvi06g00079	0.82409193829418	All genes	TRUE
Vitvi06g00083	0.892547152168887	All genes	FALSE
Vitvi06g00084	0	Blue	TRUE
Vitvi06g00085	0.368462200594733	All genes	FALSE
Vitvi06g00086	0.267066938562207	All genes	FALSE
Vitvi06g00087	0	All genes	FALSE
Vitvi06g00088	0.82672803691817	All genes	FALSE
Vitvi06g00089	0.945108520984558	All genes	FALSE
Vitvi06g00091	0.868599610039781	All genes	FALSE
Vitvi06g00092	0.561853601907093	All genes	FALSE
Vitvi06g00093	0.889762903608783	Turquoise	TRUE
Vitvi06g00094	0	All genes	FALSE
Vitvi06g00095	0	All genes	TRUE
Vitvi06g00096	0.614339766422412	All genes	TRUE
Vitvi06g00097	0.548739726930771	All genes	FALSE
Vitvi06g00100	0	All genes	FALSE
Vitvi06g00101	0.713319486850991	All genes	FALSE
Vitvi06g00102	0.837853080701317	Turquoise	TRUE
Vitvi06g00104	0	All genes	TRUE
Vitvi06g00105	0.836519335785586	All genes	FALSE
Vitvi06g00106	0.460895106219886	All genes	FALSE
Vitvi06g00107	0.561407447792713	All genes	FALSE
Vitvi06g00108	0.872521301080864	All genes	TRUE
Vitvi06g00109	0.71218715853431	All genes	FALSE
Vitvi06g00110	0.931908133385622	All genes	FALSE
Vitvi06g00111	0.717293189008052	Turquoise	FALSE
Vitvi06g00113	0	All genes	TRUE
Vitvi06g00114	0.789956848394184	All genes	TRUE
Vitvi06g00115	0.825657325437927	All genes	FALSE
Vitvi06g00119	0.888280485729483	Turquoise	FALSE
Vitvi06g00120	0.683153551356292	All genes	FALSE
Vitvi06g00121	0.85026743974524	Turquoise	TRUE
Vitvi06g00123	0	All genes	FALSE
Vitvi06g00125	0.870433794701671	Turquoise	FALSE
Vitvi06g00126	0.802542203932674	All genes	FALSE
Vitvi06g00128	0	All genes	FALSE
Vitvi06g00129	0.795873905046906	All genes	FALSE
Vitvi06g00130	0	All genes	TRUE
Vitvi06g00132	0.45595530661429	All genes	TRUE
Vitvi06g00133	0.564749880596976	All genes	FALSE
Vitvi06g00134	0.844245484291891	All genes	TRUE
Vitvi06g00136	0.175011063431051	All genes	TRUE
Vitvi06g00137	0.679207111277243	All genes	FALSE
Vitvi06g00140	0.4613120340431	All genes	FALSE
Vitvi06g00143	0.930297256795099	All genes	FALSE
Vitvi06g00149	0.870228972345741	Turquoise	FALSE
Vitvi06g00150	0.858118202014519	Turquoise	FALSE
Vitvi06g00153	0.844832363028278	All genes	FALSE
Vitvi06g00155	0.832430567440377	All genes	FALSE
Vitvi06g00156	0.977323316206565	Turquoise	FALSE
Vitvi06g00158	0.944308447459202	Turquoise	TRUE
Vitvi06g00159	0.48798274578854	All genes	FALSE
Vitvi06g00160	0.579481810579695	All genes	FALSE
Vitvi06g00161	0.680252987330497	All genes	TRUE
Vitvi06g00162	0	All genes	TRUE
Vitvi06g00163	0.118965175974069	All genes	FALSE
Vitvi06g00166	0.800024760777525	All genes	FALSE
Vitvi06g00167	0.804537573045805	All genes	FALSE
Vitvi06g00169	0.907222153227753	All genes	FALSE
Vitvi06g00170	0.411852491372853	All genes	FALSE
Vitvi06g00172	0.346293053199669	All genes	FALSE
Vitvi06g00173	0	All genes	FALSE
Vitvi06g00175	0.810492540761042	Turquoise	FALSE
Vitvi06g00176	0.197115441177906	All genes	FALSE
Vitvi06g00177	0.646791297575697	Turquoise	FALSE
Vitvi06g00178	0.621915553191932	Turquoise	TRUE
Vitvi06g00179	0	All genes	FALSE
Vitvi06g00180	0.695366383462029	Turquoise	TRUE
Vitvi06g00181	0.490333306396659	All genes	TRUE
Vitvi06g00182	0.950659880510899	Turquoise	FALSE
Vitvi06g00183	0.681648325140449	All genes	FALSE
Vitvi06g00184	0	Turquoise	TRUE
Vitvi06g00185	0.958517777478129	Turquoise	FALSE
Vitvi06g00186	0.84970809113665	All genes	FALSE
Vitvi06g00188	0	All genes	TRUE
Vitvi06g00189	0.681943201979394	All genes	TRUE
Vitvi06g00191	0.386417886459625	All genes	TRUE
Vitvi06g00192	0.401048771787384	All genes	FALSE
Vitvi06g00193	0.751391318803958	All genes	FALSE
Vitvi06g00195	0.815528573656832	All genes	FALSE
Vitvi06g00198	0.482257751382289	All genes	TRUE
Vitvi06g00199	0.473535617202405	Turquoise	FALSE
Vitvi06g00200	0	All genes	TRUE
Vitvi06g00201	0.737203670952654	Turquoise	TRUE
Vitvi06g00202	0.293132212388331	All genes	FALSE
Vitvi06g00203	0.621854872634085	All genes	TRUE
Vitvi06g00205	0.851474788697785	All genes	FALSE
Vitvi06g00206	0	All genes	FALSE
Vitvi06g00207	0.85821244435447	All genes	FALSE
Vitvi06g00210	0.965955922175572	Turquoise	FALSE
Vitvi06g00211	0.912446798553379	All genes	FALSE
Vitvi06g00212	0	Turquoise	FALSE
Vitvi06g00213	0.879593366327257	Turquoise	FALSE
Vitvi06g00215	0.637073613535871	All genes	FALSE
Vitvi06g00216	0.918020567737665	Blue	FALSE
Vitvi06g00217	0.877671212248077	All genes	FALSE
Vitvi06g00218	0.469305421416509	All genes	FALSE
Vitvi06g00219	0.764145066122372	All genes	FALSE
Vitvi06g00220	0.846058917405592	All genes	FALSE
Vitvi06g00222	0.194736523577588	Blue	TRUE
Vitvi06g00223	0	All genes	FALSE
Vitvi06g00224	0.823533254865531	Blue	FALSE
Vitvi06g00225	0	All genes	FALSE
Vitvi06g00226	0.611754551423723	All genes	FALSE
Vitvi06g00227	0.717265536512924	All genes	FALSE
Vitvi06g00228	0	All genes	FALSE
Vitvi06g00229	0.0955359108929075	All genes	FALSE
Vitvi06g00230	0.943051061742337	All genes	FALSE
Vitvi06g00231	0.904494865966207	All genes	FALSE
Vitvi06g00233	0.895101264665103	All genes	FALSE
Vitvi06g00234	0.943234597761575	All genes	FALSE
Vitvi06g00235	0.1959503488064	All genes	FALSE
Vitvi06g00236	0	Blue	TRUE
Vitvi06g00237	0.770675129462572	All genes	FALSE
Vitvi06g00238	0.5231671179452	All genes	FALSE
Vitvi06g00241	0.650069797965185	Turquoise	TRUE
Vitvi06g00242	0.587081841694176	All genes	FALSE
Vitvi06g00243	0.749030551950676	All genes	FALSE
Vitvi06g00244	0	All genes	TRUE
Vitvi06g00245	0.733180772773982	All genes	FALSE
Vitvi06g00246	0.205372812640105	All genes	FALSE
Vitvi06g00248	0.553565178864827	Blue	TRUE
